tick,sim_min,ev0_soc_pct,ev1_soc_pct,ev2_soc_pct,ev3_soc_pct,ev4_soc_pct,ev5_soc_pct,ev6_soc_pct,ev7_soc_pct,ev8_soc_pct,ev9_soc_pct,mean_soc_pct,total_power_kw,bus2_voltage_pu,trafo_loading_pct,line_loading_pct,cmd,bursts,cumulative_higher,cumulative_lower,grid_stress
1551,103.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1552,103.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1553,103.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1554,103.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1555,103.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1556,103.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1557,103.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1558,103.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1559,103.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1560,104.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1561,104.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1562,104.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1563,104.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1564,104.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1565,104.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1566,104.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1567,104.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1568,104.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1569,104.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1570,104.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1571,104.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1572,104.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1573,104.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1574,104.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1575,105.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1576,105.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1577,105.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1578,105.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1579,105.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1580,105.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1581,105.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1582,105.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1583,105.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1584,105.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1585,105.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1586,105.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1587,105.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1588,105.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1589,105.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1590,106.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1591,106.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1592,106.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1593,106.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1594,106.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1595,106.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1596,106.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1597,106.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1598,106.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1599,106.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1600,106.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1601,106.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1602,106.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1603,106.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1604,106.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1605,107.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1606,107.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1607,107.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1608,107.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1609,107.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1610,107.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1611,107.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1612,107.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1613,107.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1614,107.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1615,107.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1616,107.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1617,107.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1618,107.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1619,107.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1620,108.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1621,108.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1622,108.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1623,108.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1624,108.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1625,108.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1626,108.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1627,108.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1628,108.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1629,108.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1630,108.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1631,108.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1632,108.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1633,108.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1634,108.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1635,109.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1636,109.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1637,109.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1638,109.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1639,109.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1640,109.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1641,109.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1642,109.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1643,109.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1644,109.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1645,109.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1646,109.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1647,109.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1648,109.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1649,109.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1650,110.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1651,110.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1652,110.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1653,110.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1654,110.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1655,110.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1656,110.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1657,110.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1658,110.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1659,110.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1660,110.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1661,110.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1662,110.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1663,110.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1664,110.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1665,111.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1666,111.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1667,111.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1668,111.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1669,111.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1670,111.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1671,111.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1672,111.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1673,111.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1674,111.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1675,111.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1676,111.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1677,111.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1678,111.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1679,111.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1680,112.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1681,112.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1682,112.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1683,112.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1684,112.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1685,112.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1686,112.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1687,112.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1688,112.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1689,112.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1690,112.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1691,112.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1692,112.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1693,112.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1694,112.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1695,113.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1696,113.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1697,113.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1698,113.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1699,113.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1700,113.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1701,113.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1702,113.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1703,113.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1704,113.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1705,113.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1706,113.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1707,113.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1708,113.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1709,113.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1710,114.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1711,114.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1712,114.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1713,114.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1714,114.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1715,114.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1716,114.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1717,114.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1718,114.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1719,114.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1720,114.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
